6.45813 8.6611 1.6
6.42417 9.20697 1.4
6.47511 10.1481 1
6.72979 10.3928 0.8
7.91831 11.2399 0.4
8.29184 11.3716 0.4
8.02018 10.9387 0.8
7.71456 10.7505 1
7.05239 10.2046 1.4
6.61094 9.3952 1.8
6.59396 8.88697 2
7.22217 8.84933 2
7.34103 9.26343 1.8
7.4429 9.56461 1.6
7.61269 9.90342 1.4
8.12205 10.167 1.2
10.0668 11.4029 0.2
10.4431 11.3633 0.2
9.8793 10.7842 0.6
9.64094 10.7094 0.8
9.35373 10.5014 1
8.93704 10.2422 1.2
6.95705 7.9849 2
5.729 5.74585 2.6
5.76199 5.34823 2.4
5.49033 4.74589 2.2
6.57698 5.12235 2.2
6.71281 5.46117 2.2
7.1203 5.68704 2
7.88435 6.21409 1.8
8.98797 6.08233 1.4
9.46338 6.11998 1.2
10.047 6.76631 1
10.2444 7.87052 0.8
10.6689 8.28463 0.6
11.0594 8.51051 0.4
11.9083 9.05638 0
12.0951 8.52933 0.4
11.7895 8.35993 0.6
11.4499 8.20934 0.8
11.2801 8.05876 1
11.0424 7.8517 1.2
10.6859 7.51289 1.4
10.1425 5.85645 1.8
9.769 4.76471 1.9
9.49734 4.3506 1.9
9.17474 4.08708 1.9
8.83516 3.88002 1.9
8.44465 3.44709 1.8
7.83341 3.16475 1.6
7.18822 2.84475 1.4
6.7977 2.24241 1.2
6.39021 1.92242 1
6.27136 1.52713 0.8
6.20344 1.30126 0.6
5.96574 0.962442 0.4
5.60919 0.981265 -0.2
11.2631 11.1269 0.2
11.2206 10.696 0.4
10.6519 10.3928 0.6
10.2953 9.95989 0.8
9.90483 9.6399 1
9.48036 9.45167 1.2
8.18997 8.30346 1.6
7.85039 7.41877 1.8
8.10507 7.56935 1.6
8.53173 8.15333 1.4
9.63317 9.24461 1
9.22568 8.35993 1.2
9.19172 7.41877 1.2
9.37848 8.00229 1
9.54827 8.45404 0.8
9.92181 8.96227 0.6
10.3293 9.47776 0.4
10.6029 9.8132 0.2
10.9405 10.0352 0
11.2631 11.1269 0.2
5.16774 2.56241 0.4
5.44044 2.50594 0.4
5.72268 2.393 0.4
6.04256 2.33653 0.4
6.30598 2.20477 0.4
6.69583 2.65652 0.6
6.66349 2.73182 0.6
6.3248 2.82593 0.6
6.15545 2.86358 0.6
6.06137 2.86358 0.6
5.91084 2.8824 0.6
5.94847 1.69654 0.2
5.79795 1.82831 0.2
5.68505 1.92242 0.2
5.44044 2.07301 0.2
10.5772 6.81643 1.6
10.5208 6.8729 1.6
10.6337 6.55291 1.6
10.7278 6.27056 1.6
10.7466 6.15762 1.6
10.7654 6.02586 1.6
10.7278 5.74351 1.6
10.6901 5.66822 1.6
10.6337 5.42352 1.6
10.5584 5.19764 1.6
10.5584 5.06588 1.6
10.1765 5.00941 1.8
10.2009 5.25411 1.8
10.2762 5.61175 1.8
10.2762 5.70587 1.8
6.03366 6.17645 2.6
5.9964 5.86474 2.6
6.08553 6.06289 2.6
5.86765 5.8053 2.6
5.61016 5.71613 2.6
9.63317 9.24461 1
9.31657 8.94344 1
9.31657 8.94344 1
5.45925 6.40232 2.2
5.40281 6.28938 2.2
5.47807 5.98821 2.2
5.34636 5.49881 2
5.17701 5.6494 2
5.08293 5.81881 2
5.02648 5.8941 2
5.00767 6.04468 2
5.02648 6.34585 2
5.21464 6.68467 2
5.45925 6.8729 2
5.49689 7.32465 1.8
5.21464 7.02349 1.8
5.12056 6.81643 1.8
5.0453 6.74114 1.8
4.9324 6.6282 1.8
4.89477 6.53408 1.8
4.74424 6.27056 1.8
4.89477 5.70587 1.8
5.00767 5.47999 1.8
5.17701 5.10353 1.8
5.23346 5.02823 1.8
5.49033 4.74589 2.2
6.11782 4.89647 2.2
6.51296 5.16 2.2
5.53452 4.85883 2.2
6.86562 11.221 0.4
6.56941 11.2587 0.4
6.38264 11.3336 0.4
6.18457 11.2939 0.4
6.06572 11.3237 0.4
7.05863 10.7316 0.6
6.66349 10.7881 0.6
6.49414 10.8446 0.6
6.34361 10.8822 0.6
6.13664 10.9575 0.6
8.52954 5.79998 1
8.39458 5.47999 1
8.24405 5.3294 1
8.09352 5.12235 1
7.56667 4.52001 1
7.45377 4.38825 1
7.05863 3.97414 1
6.88928 3.89885 1
6.73875 3.82355 1
6.40006 3.69179 1
6.099 3.63532 1
7.35801 3.54121 0.8
7.021 3.35298 0.8
6.56941 3.20239 0.8
6.24953 3.25886 0.8
6.099 3.31533 0.8
5.87321 3.39062 0.8
5.7415 3.40945 0.8
5.55333 3.42827 0.8
5.19583 3.3718 0.8
5.02648 3.3718 0.8
5.60919 0.981265 -0.2
5.82991 1.30126 0
7.35801 3.54121 0.8
8.27486 4.03061 0.8
8.61444 4.3506 0.8
9.14078 4.6706 0.8
9.36151 5.02823 0.8
9.65015 5.49881 0.8
9.769 5.83763 0.8
9.19172 5.74351 0.9
8.52954 5.79998 1
7.03541 5.06588 1.4
6.15251 4.53883 1.4
5.42242 4.21884 1.2
4.74327 3.57885 0.8
4.53952 3.18357 0.6
4.26786 2.76946 0.4
4.09807 2.56241 0.2
3.75849 2.35535 0
3.53777 2.03536 -0.2
3.33402 2.20477 0.2
3.86037 2.86358 0.6
4.14901 3.07063 0.8
4.33577 3.50356 1
4.52254 3.80473 1.2
4.82816 3.95532 1.4
5.06586 4.31296 1.60001
5.45638 7.51289 1.60001
5.4394 7.94582 1.4
5.33753 8.28463 1.2
4.94701 8.92462 0.8
4.8791 9.31991 0.6
5.03191 10.2611 0.2
5.1168 10.6752 0
6.22418 11.611 0.2
5.97659 11.3237 0.4
5.28659 10.4681 0.8
5.13378 9.11285 1.4
5.67948 7.49945 2
5.77897 7.06113 2.2
6.25438 7.96464 1.8
6.45813 8.6611 1.6
6.42417 9.20697 1.4
6.47511 10.1481 1
6.72979 10.3928 0.8
7.91831 11.2399 0.4
8.29184 11.3716 0.4
8.02018 10.9387 0.8
7.71456 10.7505 1
7.05239 10.2046 1.4
6.61094 9.3952 1.8
6.59396 8.88697 2
7.22217 8.84933 2
7.34103 9.26343 1.8
7.4429 9.56461 1.6
7.61269 9.90342 1.4
8.12205 10.167 1.2
10.0668 11.4029 0.2
10.4431 11.3633 0.2
9.8793 10.7842 0.6
9.64094 10.7094 0.8
9.35373 10.5014 1
8.93704 10.2422 1.2
6.95705 7.9849 2
5.729 5.74585 2.6
5.76199 5.34823 2.4
5.49033 4.74589 2.2
6.57698 5.12235 2.2
6.71281 5.46117 2.2
7.1203 5.68704 2
7.88435 6.21409 1.8
8.98797 6.08233 1.4
9.46338 6.11998 1.2
10.047 6.76631 1
10.2444 7.87052 0.8
10.6689 8.28463 0.6
11.0594 8.51051 0.4
11.9083 9.05638 0
12.0951 8.52933 0.4
11.7895 8.35993 0.6
11.4499 8.20934 0.8
11.2801 8.05876 1
11.0424 7.8517 1.2
10.6859 7.51289 1.4
10.1425 5.85645 1.8
9.769 4.76471 1.9
9.49734 4.3506 1.9
9.17474 4.08708 1.9
8.83516 3.88002 1.9
8.44465 3.44709 1.8
7.83341 3.16475 1.6
7.18822 2.84475 1.4
6.7977 2.24241 1.2
6.39021 1.92242 1
6.27136 1.52713 0.8
6.20344 1.30126 0.6
5.96574 0.962442 0.4
5.60919 0.981265 -0.2
11.2631 11.1269 0.2
11.2206 10.696 0.4
10.6519 10.3928 0.6
10.2953 9.95989 0.8
9.90483 9.6399 1
9.48036 9.45167 1.2
8.18997 8.30346 1.6
7.85039 7.41877 1.8
8.10507 7.56935 1.6
8.53173 8.15333 1.4
9.63317 9.24461 1
9.22568 8.35993 1.2
9.19172 7.41877 1.2
9.37848 8.00229 1
9.54827 8.45404 0.8
9.92181 8.96227 0.6
10.3293 9.47776 0.4
10.6029 9.8132 0.2
10.9405 10.0352 0
11.2631 11.1269 0.2
2.09457 4.87765 0.2
2.34925 4.99059 0.4
2.80768 5.25411 0.6
3.19819 5.53646 0.8
3.58871 5.72469 1
3.9113 6.25174 1.2
4.25088 6.75996 1.4
4.16599 7.39995 1.2
3.87735 7.66347 1
3.69058 8.02111 0.8
3.50381 8.37875 0.6
3.45288 9.03756 0.4
3.6736 9.77166 0.2
4.36973 10.5622 0
5.26671 11.1325 0
3.41892 9.92225 0.8
3.28309 9.43284 1
3.19819 8.6611 1.2
3.38496 7.98346 1.4
3.55475 7.607 1.6
3.80937 7.34504 1.6
3.77932 6.33805 1.6
2.29193 5.27094 0.8
2.08159 5.13568 0.6
2.09457 4.87765 0.2
7.22217 8.84933 2
6.93184 8.89457 2
6.58383 2.42393 0.5
6.46855 2.47994 0.5
6.20834 2.54584 0.5
6.03377 2.58868 0.5
5.80321 2.65128 0.5
5.62535 2.7073 0.5
5.99096 2.0516 0.3
5.77357 2.15374 0.3
5.44419 2.3119 0.3
5.71687 1.04347 -0.2
5.91793 1.28769 0
7.38275 3.48573 0.8
9.16351 4.57757 0.8
9.43636 4.87926 0.8
9.6805 5.38208 0.8
9.80975 5.94236 0.8
9.23531 5.81307 0.9
8.51726 5.87053 1
7.48327 5.46828 1.2
6.96628 5.15222 1.4
6.1477 4.59194 1.4
4.74327 3.57885 0.8
4.48183 3.22714 0.6
4.22333 2.82488 0.4
3.75849 2.35535 0
3.53777 2.03536 -0.2
3.33402 2.20477 0.2
3.56273 2.437 0.4
3.96484 2.70995 0.6
4.20897 2.98291 0.8
4.43875 3.35644 1
4.68289 3.68686 1.2
5.18552 4.34771 1.60001
5.61635 6.38772 2.2
5.65943 6.8618 2
5.4394 7.94582 1.4
5.33753 8.28463 1.2
5.14244 8.65759 1
4.8791 9.31991 0.6
5.03191 10.2611 0.2
5.1168 10.6752 0
6.22418 11.611 0.2
5.78842 11.3534 0.4
5.45838 10.9562 0.6
5.14244 10.1661 1
5.07063 9.82126 1.2
5.13378 9.11285 1.4
5.67948 7.49945 2
5.77897 7.06113 2.2
6.45813 8.6611 1.6
6.42417 9.20697 1.4
6.50673 9.77816 1.2
6.54981 10.0942 1
6.72979 10.3928 0.8
7.91831 11.2399 0.4
8.29184 11.3716 0.4
